areaAsM2,minRange,maxRange,avEchoStrength,minEchoStrength,maxEchoStrength,cluster
0,7751.897949,7751.897949,2,2,2,2
0,7874.943848,7874.943848,1,1,1,2
0,7259.713867,7259.713867,1,1,2,2
0,40605.17969,40605.17969,1,1,1,1
0,2460.919922,2460.919922,6,1,14,2
0,26700.98242,26700.98242,2,1,5,0
0,23501.78516,23501.78516,2,1,6,0
0,26577.93555,26577.93555,1,1,1,0
0,2583.966064,2583.966064,8,1,15,2
0,14396.38184,14396.38184,1,1,3,2
0,23870.92383,23870.92383,1,1,2,0
0,23378.74023,23378.74023,1,1,1,0
0,24301.58398,24301.58398,1,1,1,0
0,6275.345703,6275.345703,4,1,10,2
0,12735.26074,12735.26074,1,1,1,2
0,60784.72266,60784.72266,1,1,1,1
0,13658.10547,13658.10547,10,1,15,2
0,14334.8584,14334.8584,1,1,1,2
0,59677.30859,59677.30859,1,1,1,1
0,13288.96777,13288.96777,1,1,3,2
0,23501.78516,23501.78516,1,1,1,0
0,2276.351074,2276.351074,1,1,1,2
0,2583.966064,2583.966064,1,1,1,2
0,2707.011963,2707.011963,5,2,12,2
0,36913.80078,36913.80078,1,1,1,0
0,37098.36719,37098.36719,1,1,1,0
0,48726.21484,48726.21484,1,1,1,1
0,61399.95313,61399.95313,1,1,1,1
0,13350.49121,13350.49121,3,3,3,2
0,2830.057861,2830.057861,9,1,15,2
0,21717.61914,21717.61914,1,1,2,0
0,430.6609802,430.6609802,2,2,2,2
0,3260.718994,3260.718994,1,1,1,2
0,10274.34082,10274.34082,2,1,5,2
0,21533.04883,21533.04883,1,1,1,0
0,23809.40039,23809.40039,1,1,1,0
0,430.6609802,430.6609802,3,3,4,2
0,11566.32422,11566.32422,3,1,5,2
0,2399.396973,2399.396973,3,2,4,2
0,7013.62207,7013.62207,10,6,15,2
0,62261.27344,62261.27344,1,1,1,1
0,7136.667969,7136.667969,5,1,11,2
0,38021.21484,38021.21484,1,1,1,0
0,10397.38672,10397.38672,2,1,3,2
0,12120.03125,12120.03125,1,1,2,2
0,13473.53711,13473.53711,4,4,4,2
0,430.6609802,430.6609802,2,2,2,2
0,246.0919952,246.0919952,1,1,3,2
0,6029.253906,6029.253906,1,1,1,2
0,22271.32617,22271.32617,3,2,5,0
0,29900.17773,29900.17773,1,1,2,0
0,430.6609802,430.6609802,1,1,2,2
0,2768.534912,2768.534912,2,1,4,2
0,21717.61914,21717.61914,1,1,1,0
0,22455.89453,22455.89453,2,1,3,0
0,2276.351074,2276.351074,1,1,3,2
0,2583.966064,2583.966064,2,1,7,2
0,3076.149902,3076.149902,3,1,13,2
0,23255.69336,23255.69336,2,2,2,0
0,61399.95313,61399.95313,1,1,1,1
0,22025.23438,22025.23438,5,1,8,0
0,22886.55469,22886.55469,1,1,2,0
0,23009.60156,23009.60156,3,1,11,0
0,53894.14844,53894.14844,1,1,1,1
0,430.6609802,430.6609802,1,1,2,2
0,13227.44434,13227.44434,1,1,2,2
0,246.0919952,246.0919952,1,1,2,2
0,430.6609802,430.6609802,1,1,1,2
0,12919.83008,12919.83008,1,1,1,2
0,52909.77734,52909.77734,1,1,1,1
0,61276.90625,61276.90625,1,1,1,1
0,1968.735962,1968.735962,5,1,13,2
0,9166.926758,9166.926758,1,1,1,2
0,8613.219727,8613.219727,1,1,1,2
0,24486.1543,24486.1543,1,1,1,0
0,24670.72266,24670.72266,1,1,1,0
0,8797.789063,8797.789063,2,2,2,2
0,16365.11816,16365.11816,2,1,4,0
0,22455.89453,22455.89453,1,1,1,0
0,56478.11328,56478.11328,1,1,1,1
0,16672.73242,16672.73242,1,1,1,0
0,19810.40625,19810.40625,4,1,14,0
0,2891.581055,2891.581055,1,1,2,2
0,19687.35938,19687.35938,1,1,1,0
0,22578.94141,22578.94141,1,1,1,0
0,246.0919952,246.0919952,1,1,3,2
0,10274.34082,10274.34082,1,1,1,2
0,12550.69141,12550.69141,1,1,1,2
0,39682.33594,39682.33594,1,1,1,1
0,10151.29492,10151.29492,2,2,2,2
0,21963.71094,21963.71094,3,3,3,0
0,22148.2793,22148.2793,1,1,2,0
0,20671.72852,20671.72852,6,1,15,0
0,5721.638672,5721.638672,3,3,3,2
0,61030.81641,61030.81641,1,1,1,1
0,13165.92188,13165.92188,1,1,1,2
0,18518.42188,18518.42188,1,1,1,0
0,17472.53125,17472.53125,1,1,1,0
0,2460.919922,2460.919922,1,1,1,2
0,22025.23438,22025.23438,1,1,3,0
0,7382.759766,7382.759766,3,3,3,2
0,13227.44434,13227.44434,2,1,3,2
0,7198.190918,7198.190918,3,2,4,2
0,22086.75586,22086.75586,1,1,1,0
0,430.6609802,430.6609802,1,1,2,2
0,2768.534912,2768.534912,1,1,1,2
0,56232.01953,56232.01953,1,1,1,1
0,2953.104004,2953.104004,2,1,6,2
0,3506.811035,3506.811035,1,1,2,2
0,17534.05469,17534.05469,1,1,1,0
0,246.0919952,246.0919952,1,1,2,2
0,18333.85352,18333.85352,1,1,1,0
0,430.6609802,430.6609802,6,4,8,2
0,10951.09375,10951.09375,2,2,2,2
0,246.0919952,246.0919952,2,1,4,2
0,11689.37012,11689.37012,5,1,12,2
0,22640.46289,22640.46289,3,1,11,0
0,61646.04297,61646.04297,1,1,1,1
0,22517.41797,22517.41797,1,1,2,0
0,21840.66406,21840.66406,1,1,1,0
0,15688.36426,15688.36426,1,1,1,0
0,16488.16406,16488.16406,10,2,15,0
0,16857.30078,16857.30078,4,2,7,0
0,17472.53125,17472.53125,1,1,1,0
0,14396.38184,14396.38184,1,1,1,2
0,7259.713867,7259.713867,5,1,11,2
0,8674.743164,8674.743164,1,1,2,2
0,22148.2793,22148.2793,1,1,3,0
0,23624.83203,23624.83203,1,1,1,0
0,61030.81641,61030.81641,1,1,1,1
0,17841.66992,17841.66992,2,1,4,0
0,2707.011963,2707.011963,1,1,1,2
0,10581.95605,10581.95605,1,1,1,2
0,17287.96289,17287.96289,1,1,2,0
0,8613.219727,8613.219727,2,2,2,2
0,23932.44727,23932.44727,1,1,1,0
0,17964.71484,17964.71484,7,5,10,0
0,18210.80859,18210.80859,3,1,7,0
0,2645.489014,2645.489014,1,1,2,2
0,7567.328613,7567.328613,1,1,1,2
0,18518.42188,18518.42188,1,1,1,0
0,42820.00781,42820.00781,1,1,1,1
0,5783.162109,5783.162109,1,1,2,2
0,18210.80859,18210.80859,1,1,1,0
0,13288.96777,13288.96777,2,1,3,2
0,13719.62891,13719.62891,1,1,1,2
0,17964.71484,17964.71484,5,1,8,0
0,2707.011963,2707.011963,1,1,1,2
0,4368.132813,4368.132813,2,2,3,2
0,307.6149902,307.6149902,1,1,1,2
0,1968.735962,1968.735962,3,1,11,2
0,15626.8418,15626.8418,1,1,1,0
0,19195.17578,19195.17578,1,1,2,0
0,13658.10547,13658.10547,2,1,3,2
0,47126.61719,47126.61719,1,1,1,1
0,15380.75,15380.75,3,3,4,0
0,4368.132813,4368.132813,3,3,3,2
0,15565.31836,15565.31836,1,1,1,0
0,430.6609802,430.6609802,4,2,7,2
0,14457.9043,14457.9043,2,1,3,2
0,14580.95117,14580.95117,1,1,1,2
0,19441.26758,19441.26758,1,1,7,0
0,10828.04785,10828.04785,1,1,4,2
0,12796.78418,12796.78418,2,2,3,2
0,13781.15137,13781.15137,2,2,2,2
0,20733.25,20733.25,1,1,1,0
0,26454.88867,26454.88867,1,1,3,0
0,246.0919952,246.0919952,1,1,1,2
0,1968.735962,1968.735962,5,5,5,2
0,4306.609863,4306.609863,1,1,1,2
0,15749.8877,15749.8877,3,1,5,0
0,1968.735962,1968.735962,5,1,10,2
0,4552.702148,4552.702148,1,1,2,2
0,4737.270996,4737.270996,4,1,5,2
0,14950.08887,14950.08887,1,1,1,2
0,18395.37695,18395.37695,1,1,1,0
0,18887.56055,18887.56055,1,1,2,0
0,54632.42188,54632.42188,1,1,1,1
0,4368.132813,4368.132813,3,2,4,2
0,17103.39453,17103.39453,2,1,3,0
0,8551.697266,8551.697266,2,2,2,2
0,35867.91016,35867.91016,1,1,1,0
0,62507.36719,62507.36719,1,1,1,1
0,246.0919952,246.0919952,1,1,1,2
0,15011.61133,15011.61133,1,1,2,2
0,16365.11816,16365.11816,1,1,2,0
0,8551.697266,8551.697266,1,1,1,2
0,430.6609802,430.6609802,3,3,3,2
0,2707.011963,2707.011963,1,1,2,2
0,14642.47363,14642.47363,3,1,7,2
0,19994.97461,19994.97461,2,2,2,0
0,32361.09766,32361.09766,1,1,1,0
0,9166.926758,9166.926758,8,1,15,2
0,13965.7207,13965.7207,1,1,1,2
0,4306.609863,4306.609863,1,1,1,2
0,4429.655762,4429.655762,1,1,2,2
0,11873.93848,11873.93848,1,1,1,2
0,14519.42773,14519.42773,8,8,8,2
0,23132.64844,23132.64844,2,1,4,0
0,16549.6875,16549.6875,1,1,1,0
0,23378.74023,23378.74023,1,1,1,0
0,52786.73438,52786.73438,1,1,3,1
0,3629.856934,3629.856934,1,1,2,2
0,1968.735962,1968.735962,10,10,10,2
0,13596.58301,13596.58301,1,1,1,2
0,16488.16406,16488.16406,3,1,8,0
0,23009.60156,23009.60156,1,1,1,0
0,23624.83203,23624.83203,1,1,1,0
0,1968.735962,1968.735962,9,3,15,2
0,2768.534912,2768.534912,1,1,2,2
0,22701.98633,22701.98633,1,1,1,0
0,4737.270996,4737.270996,1,1,1,2
0,14703.99707,14703.99707,1,1,1,2
0,15257.7041,15257.7041,1,1,3,0
0,11812.41602,11812.41602,1,1,1,2
0,14273.33594,14273.33594,2,1,3,2
0,19379.74414,19379.74414,1,1,1,0
0,3014.626953,3014.626953,2,1,4,2
0,2830.057861,2830.057861,1,1,1,2
0,8428.650391,8428.650391,1,1,2,2
0,10951.09375,10951.09375,3,3,4,2
0,14642.47363,14642.47363,2,1,5,2
0,12550.69141,12550.69141,1,1,3,2
0,8244.082031,8244.082031,1,1,1,2
0,246.0919952,246.0919952,1,1,2,2
0,430.6609802,430.6609802,2,1,4,2
0,53401.96484,53401.96484,1,1,1,1
0,6275.345703,6275.345703,2,2,2,2
0,14580.95117,14580.95117,15,15,15,2
0,59185.125,59185.125,1,1,1,1
0,12427.64551,12427.64551,1,1,2,2
0,19502.79102,19502.79102,1,1,1,0
0,7628.852051,7628.852051,2,1,5,2
0,246.0919952,246.0919952,1,1,2,2
0,9536.064453,9536.064453,1,1,1,2
0,3014.626953,3014.626953,1,1,2,2
0,14519.42773,14519.42773,5,3,8,2
0,7075.14502,7075.14502,1,1,1,2
0,14396.38184,14396.38184,2,1,3,2
0,51556.27344,51556.27344,1,1,1,1
0,6398.39209,6398.39209,1,1,1,2
0,2891.581055,2891.581055,4,4,4,2
0,14088.7666,14088.7666,2,1,4,2
0,7505.805664,7505.805664,1,1,3,2
0,12673.7373,12673.7373,1,1,2,2
0,10335.86426,10335.86426,3,2,6,2
0,11258.70898,11258.70898,2,2,2,2
0,6336.868652,6336.868652,2,2,2,2
0,10089.77148,10089.77148,1,1,1,2
0,13842.6748,13842.6748,3,3,3,2
0,14334.8584,14334.8584,1,1,1,2
0,10212.81738,10212.81738,1,1,1,2
0,10458.91016,10458.91016,3,1,7,2
0,21040.86523,21040.86523,1,1,2,0
0,21225.43555,21225.43555,1,1,1,0
0,21533.04883,21533.04883,1,1,3,0
0,11320.23145,11320.23145,1,1,1,2
0,10581.95605,10581.95605,3,1,8,2
0,14642.47363,14642.47363,5,1,14,2
0,24670.72266,24670.72266,1,1,1,0
0,62876.50391,62876.50391,2,1,3,1
0,5906.208008,5906.208008,1,1,1,2
0,11443.27734,11443.27734,2,2,3,2
0,14519.42773,14519.42773,3,3,3,2
0,21348.48047,21348.48047,1,1,1,0
0,12919.83008,12919.83008,2,1,4,2
0,14950.08887,14950.08887,1,1,2,2
0,10828.04785,10828.04785,2,1,5,2
0,10951.09375,10951.09375,4,2,10,2
0,6890.575684,6890.575684,1,1,2,2
0,7075.14502,7075.14502,3,2,4,2
0,9105.404297,9105.404297,2,1,4,2
0,11197.18555,11197.18555,3,1,8,2
0,11443.27734,11443.27734,3,2,5,2
0,11689.37012,11689.37012,6,1,15,2
0,430.6609802,430.6609802,2,1,3,2
0,246.0919952,246.0919952,1,1,1,2
0,62261.27344,62261.27344,1,1,1,1
0,20302.58984,20302.58984,1,1,2,0
0,30515.4082,30515.4082,1,1,1,0
0,30146.26953,30146.26953,1,1,1,0
0,30330.83789,30330.83789,1,1,1,0
0,30515.4082,30515.4082,1,1,1,0
0,55862.88281,55862.88281,1,1,1,1
0,369.1380005,369.1380005,1,1,2,2
0,60169.49219,60169.49219,1,1,1,1
0,58569.89453,58569.89453,1,1,2,1
0,60907.76953,60907.76953,1,1,2,1
0,369.1380005,369.1380005,2,1,6,2
0,3998.994873,3998.994873,1,1,1,2
0,6275.345703,6275.345703,1,1,1,2
0,36790.75391,36790.75391,1,1,1,0
0,11689.37012,11689.37012,5,1,10,2
0,11197.18555,11197.18555,3,2,5,2
0,11320.23145,11320.23145,4,1,8,2
0,10581.95605,10581.95605,1,1,1,2
0,57093.34375,57093.34375,1,1,1,1
0,62876.50391,62876.50391,1,1,1,1
0,11566.32422,11566.32422,1,1,1,2
0,58446.84766,58446.84766,1,1,1,1
0,10705.00195,10705.00195,3,2,6,2
0,10828.04785,10828.04785,5,1,11,2
0,10951.09375,10951.09375,6,1,14,2
0,53278.91797,53278.91797,3,1,6,1
0,53463.48438,53463.48438,1,1,2,1
0,9166.926758,9166.926758,2,2,2,2
0,2583.966064,2583.966064,5,1,15,2
0,7997.989746,7997.989746,1,1,2,2
0,2891.581055,2891.581055,4,3,6,2
0,8182.559082,8182.559082,3,3,3,2
0,20794.77344,20794.77344,1,1,1,0
0,24486.1543,24486.1543,1,1,1,0
0,8428.650391,8428.650391,1,1,1,2
0,20548.68164,20548.68164,1,1,3,0
0,20979.3418,20979.3418,1,1,3,0
0,20425.63477,20425.63477,1,1,1,0
0,9782.157227,9782.157227,1,1,1,2
0,17718.62305,17718.62305,1,1,3,0
0,20671.72852,20671.72852,1,1,1,0
0,5783.162109,5783.162109,1,1,1,2
0,8244.082031,8244.082031,2,1,3,2
0,8428.650391,8428.650391,3,3,3,2
0,17595.57813,17595.57813,1,1,1,0
0,18887.56055,18887.56055,1,1,1,0
0,19195.17578,19195.17578,1,1,2,0
0,369.1380005,369.1380005,3,1,7,2
0,5783.162109,5783.162109,3,3,3,2
0,5967.730957,5967.730957,1,1,2,2
0,17903.19336,17903.19336,1,1,1,0
0,18456.90039,18456.90039,1,1,1,0
0,18579.94531,18579.94531,1,1,1,0
0,18764.51367,18764.51367,1,1,1,0
0,19379.74414,19379.74414,1,1,1,0
0,20548.68164,20548.68164,1,1,2,0
0,20241.06641,20241.06641,1,1,1,0
0,20425.63477,20425.63477,1,1,1,0
0,20979.3418,20979.3418,1,1,1,0
0,31499.77539,31499.77539,1,1,1,0
0,62630.41406,62630.41406,3,2,4,1
0,62814.98047,62814.98047,1,1,1,1
0,10274.34082,10274.34082,2,1,3,2
0,18764.51367,18764.51367,1,1,1,0
0,9966.725586,9966.725586,9,9,9,2
0,10089.77148,10089.77148,9,1,15,2
0,45527.01953,45527.01953,1,1,1,1
0,18702.99219,18702.99219,1,1,1,0
0,19195.17578,19195.17578,1,1,3,0
0,19379.74414,19379.74414,1,1,1,0
0,8982.357422,8982.357422,1,1,2,2
0,9966.725586,9966.725586,5,4,6,2
0,19687.35938,19687.35938,1,1,2,0
0,5844.685059,5844.685059,1,1,1,2
0,9228.450195,9228.450195,3,1,6,2
0,22701.98633,22701.98633,1,1,1,0
0,18702.99219,18702.99219,1,1,2,0
0,9105.404297,9105.404297,1,1,1,2
0,20241.06641,20241.06641,1,1,1,0
0,2891.581055,2891.581055,1,1,1,2
0,20302.58984,20302.58984,1,1,1,0
0,20487.1582,20487.1582,2,1,3,0
0,3137.672852,3137.672852,2,2,2,2
0,9105.404297,9105.404297,1,1,1,2
0,9228.450195,9228.450195,2,1,4,2
0,9659.110352,9659.110352,6,1,15,2
0,5044.885742,5044.885742,3,1,5,2
0,5167.932129,5167.932129,2,1,9,2
0,61030.81641,61030.81641,1,1,1,1
0,9536.064453,9536.064453,1,1,2,2
0,19625.83594,19625.83594,1,1,1,0
0,16119.02539,16119.02539,1,1,1,0
0,4614.225098,4614.225098,1,1,1,2
0,57339.43359,57339.43359,1,1,1,1
0,60292.53906,60292.53906,1,1,1,1
0,53155.87109,53155.87109,1,1,1,1
0,4614.225098,4614.225098,3,1,5,2
0,5537.069824,5537.069824,4,1,10,2
0,9597.587891,9597.587891,4,1,8,2
0,9474.541992,9474.541992,1,1,1,2
0,369.1380005,369.1380005,2,2,3,2
0,15811.41113,15811.41113,1,1,1,0
0,19687.35938,19687.35938,1,1,1,0
0,45896.15625,45896.15625,1,1,1,1
0,3937.471924,3937.471924,1,1,1,2
0,4122.041016,4122.041016,2,2,2,2
0,60169.49219,60169.49219,1,1,1,1
0,369.1380005,369.1380005,1,1,1,2
0,4060.517822,4060.517822,1,1,1,2
0,4183.563965,4183.563965,1,1,1,2
0,15442.27246,15442.27246,1,1,1,0
0,9413.018555,9413.018555,2,1,4,2
0,7936.466797,7936.466797,2,2,2,2
0,5167.932129,5167.932129,1,1,1,2
0,5475.546875,5475.546875,1,1,1,2
0,9105.404297,9105.404297,7,1,15,2
0,369.1380005,369.1380005,1,1,1,2
0,15319.22656,15319.22656,1,1,1,0
0,19748.88281,19748.88281,1,1,1,0
0,5229.455078,5229.455078,1,1,2,2
0,5844.685059,5844.685059,1,1,1,2
0,15626.8418,15626.8418,1,1,1,0
0,55739.83594,55739.83594,1,1,1,1
0,369.1380005,369.1380005,1,1,2,2
0,50325.8125,50325.8125,1,1,1,1
0,15073.13477,15073.13477,1,1,2,0
0,16918.82422,16918.82422,1,1,1,0
0,8797.789063,8797.789063,7,1,15,2
0,15934.45703,15934.45703,1,1,2,0
0,19687.35938,19687.35938,3,1,6,0
0,19441.26758,19441.26758,1,1,4,0
0,4737.270996,4737.270996,1,1,2,2
0,8613.219727,8613.219727,3,1,7,2
0,13350.49121,13350.49121,1,1,1,2
0,8428.650391,8428.650391,9,1,15,2
0,19933.45117,19933.45117,1,1,2,0
0,16303.59473,16303.59473,1,1,2,0
0,19072.12891,19072.12891,1,1,2,0
0,19256.69922,19256.69922,1,1,1,0
0,307.6149902,307.6149902,3,2,4,2
0,5352.500977,5352.500977,2,1,3,2
0,50079.72266,50079.72266,1,1,1,1
0,4491.178711,4491.178711,1,1,1,2
0,2891.581055,2891.581055,2,1,3,2
0,4614.225098,4614.225098,1,1,2,2
0,44296.55859,44296.55859,1,1,1,1
0,58569.89453,58569.89453,1,1,1,1
0,4429.655762,4429.655762,1,1,1,2
0,19379.74414,19379.74414,1,1,1,0
0,44604.17578,44604.17578,2,1,4,1
0,44419.60547,44419.60547,6,2,10,1
0,19133.65234,19133.65234,1,1,1,0
0,61153.85938,61153.85938,1,1,1,1
0,59554.26172,59554.26172,1,1,1,1
0,62261.27344,62261.27344,1,1,1,1
0,52786.73438,52786.73438,1,1,1,1
0,58200.75781,58200.75781,1,1,1,1
0,8920.834961,8920.834961,1,1,1,2
0,8490.173828,8490.173828,5,1,14,2
0,369.1380005,369.1380005,2,1,4,2
0,58077.71094,58077.71094,1,1,1,1
0,13104.39844,13104.39844,1,1,1,2
0,4614.225098,4614.225098,1,1,1,2
0,62507.36719,62507.36719,1,1,1,1
0,62876.50391,62876.50391,1,1,1,1
0,17718.62305,17718.62305,1,1,1,0
0,18641.46875,18641.46875,1,1,1,0
0,18456.90039,18456.90039,1,1,1,0
0,17472.53125,17472.53125,1,1,1,0
0,17595.57813,17595.57813,2,1,3,0
0,18518.42188,18518.42188,1,1,1,0
0,369.1380005,369.1380005,2,1,3,2
0,9166.926758,9166.926758,1,1,2,2
0,18272.33008,18272.33008,1,1,1,0
0,26577.93555,26577.93555,3,2,4,0
0,18087.76172,18087.76172,1,1,1,0
0,23132.64844,23132.64844,1,1,2,0
0,6890.575684,6890.575684,6,1,15,2
0,18210.80859,18210.80859,1,1,2,0
0,18395.37695,18395.37695,2,2,2,0
0,59062.07813,59062.07813,1,1,1,1
0,16857.30078,16857.30078,3,1,5,0
0,34822.01563,34822.01563,2,1,3,0
0,25962.70508,25962.70508,2,1,3,0
0,17534.05469,17534.05469,1,1,1,0
0,17780.14648,17780.14648,1,1,2,0
0,26147.27539,26147.27539,1,1,1,0
0,54632.42188,54632.42188,1,1,1,1
0,14519.42773,14519.42773,2,2,3,2
0,17226.43945,17226.43945,2,2,3,0
0,24117.01563,24117.01563,2,1,4,0
0,7382.759766,7382.759766,3,1,9,2
0,14642.47363,14642.47363,6,1,13,2
0,23993.96875,23993.96875,1,1,1,0
0,56355.06641,56355.06641,1,1,1,1
0,4368.132813,4368.132813,1,1,1,2
0,8121.035645,8121.035645,2,2,2,2
0,25593.56836,25593.56836,1,1,3,0
0,26947.07422,26947.07422,2,1,6,0
0,42327.82422,42327.82422,1,1,1,1
0,26024.22852,26024.22852,2,2,2,0
0,7628.852051,7628.852051,5,2,11,2
0,7813.420898,7813.420898,2,1,4,2
0,15134.65723,15134.65723,8,3,15,0
0,15442.27246,15442.27246,2,1,3,0
0,16549.6875,16549.6875,1,1,1,0
0,16918.82422,16918.82422,1,1,1,0
0,24609.19922,24609.19922,2,1,3,0
0,37036.84375,37036.84375,1,1,1,0
0,55247.65234,55247.65234,1,1,1,1
0,60415.58594,60415.58594,1,1,1,1
0,6706.006836,6706.006836,1,1,1,2
0,16365.11816,16365.11816,1,1,1,0
0,24363.10742,24363.10742,1,1,1,0
0,60415.58594,60415.58594,1,1,1,1
0,16119.02539,16119.02539,2,1,4,0
0,16918.82422,16918.82422,1,1,1,0
0,25408.99805,25408.99805,2,2,3,0
0,44173.51172,44173.51172,1,1,1,1
0,16549.6875,16549.6875,1,1,1,0
0,25470.52148,25470.52148,2,1,4,0
0,25347.47461,25347.47461,1,1,1,0
0,37036.84375,37036.84375,1,1,1,0
0,53771.10156,53771.10156,1,1,1,1
0,2830.057861,2830.057861,1,1,2,2
0,3629.856934,3629.856934,3,1,5,2
0,11381.75488,11381.75488,1,1,1,2
0,16980.34766,16980.34766,5,2,7,0
0,3445.287842,3445.287842,1,1,1,2
0,17164.91602,17164.91602,3,2,4,0
0,57462.48047,57462.48047,1,1,1,1
0,553.7069702,553.7069702,3,3,3,2
0,18272.33008,18272.33008,1,1,1,0
0,24424.63086,24424.63086,1,1,1,0
0,24793.76758,24793.76758,1,1,1,0
0,15380.75,15380.75,1,1,1,0
0,15503.7959,15503.7959,4,1,14,0
0,24732.24609,24732.24609,1,1,2,0
0,30146.26953,30146.26953,2,2,2,0
0,30330.83789,30330.83789,1,1,1,0
0,58446.84766,58446.84766,1,1,1,1
0,17164.91602,17164.91602,4,3,5,0
0,17411.00781,17411.00781,1,1,1,0
0,2830.057861,2830.057861,1,1,1,2
0,3691.379883,3691.379883,3,1,6,2
0,3814.426025,3814.426025,7,2,15,2
0,16980.34766,16980.34766,2,1,4,0
0,307.6149902,307.6149902,2,2,4,2
0,17103.39453,17103.39453,1,1,1,0
0,17226.43945,17226.43945,3,1,7,0
0,31376.72852,31376.72852,1,1,1,0
0,31745.86719,31745.86719,1,1,2,0
0,59800.35547,59800.35547,1,1,1,1
0,28792.76367,28792.76367,1,1,2,0
0,30515.4082,30515.4082,2,2,3,0
0,59800.35547,59800.35547,1,1,1,1
0,28669.7168,28669.7168,1,1,1,0
0,15934.45703,15934.45703,5,3,8,0
0,16119.02539,16119.02539,2,2,2,0
0,16242.07129,16242.07129,4,1,11,0
0,16549.6875,16549.6875,2,1,3,0
0,369.1380005,369.1380005,1,1,1,2
0,20917.82031,20917.82031,1,1,1,0
0,17903.19336,17903.19336,1,1,1,0
0,20794.77344,20794.77344,3,1,9,0
0,28300.58008,28300.58008,1,1,1,0
0,48234.03125,48234.03125,1,1,1,1
0,48357.07813,48357.07813,1,1,2,1
0,30515.4082,30515.4082,1,1,2,0
0,5537.069824,5537.069824,1,1,1,2
0,47003.57031,47003.57031,1,1,1,1
0,17103.39453,17103.39453,1,1,1,0
0,52417.59375,52417.59375,1,1,1,1
0,62630.41406,62630.41406,1,1,1,1
0,32730.23633,32730.23633,2,2,3,0
0,30761.5,30761.5,3,3,3,0
0,30884.54492,30884.54492,7,4,9,0
0,16795.7793,16795.7793,1,1,1,0
0,5290.978027,5290.978027,1,1,1,2
0,45957.67969,45957.67969,1,1,1,1
0,16980.34766,16980.34766,1,1,1,0
0,17287.96289,17287.96289,1,1,1,0
0,18702.99219,18702.99219,2,1,4,0
0,32607.18945,32607.18945,3,1,5,0
0,58939.03125,58939.03125,1,1,1,1
0,5721.638672,5721.638672,1,1,1,2
0,16918.82422,16918.82422,1,1,1,0
0,60661.67578,60661.67578,1,1,1,1
0,62630.41406,62630.41406,1,1,1,1
0,28915.80859,28915.80859,3,1,5,0
0,49218.39844,49218.39844,1,1,2,1
0,58446.84766,58446.84766,1,1,1,1
0,16488.16406,16488.16406,2,1,3,0
0,16918.82422,16918.82422,1,1,1,0
0,54140.23828,54140.23828,1,1,1,1
0,54632.42188,54632.42188,1,1,1,1
0,62630.41406,62630.41406,1,1,1,1
0,32976.32813,32976.32813,1,1,1,0
0,9782.157227,9782.157227,1,1,1,2
0,12673.7373,12673.7373,3,1,6,2
0,17041.87109,17041.87109,1,1,1,0
0,29900.17773,29900.17773,1,1,1,0
0,28608.19531,28608.19531,1,1,1,0
0,29100.37891,29100.37891,1,1,1,0
0,31930.43555,31930.43555,4,1,11,0
0,18826.03711,18826.03711,4,4,4,0
0,31253.68359,31253.68359,4,2,7,0
0,60907.76953,60907.76953,1,1,1,1
0,18949.08398,18949.08398,4,1,7,0
0,19133.65234,19133.65234,3,3,3,0
0,19318.2207,19318.2207,4,1,7,0
0,22886.55469,22886.55469,1,1,3,0
0,31622.82227,31622.82227,4,2,8,0
0,31807.39063,31807.39063,4,1,7,0
0,62630.41406,62630.41406,2,2,2,1
0,27562.30273,27562.30273,3,1,5,0
0,31438.25195,31438.25195,2,1,3,0
0,5475.546875,5475.546875,1,1,1,2
0,61030.81641,61030.81641,1,1,1,1
0,11135.66309,11135.66309,1,1,1,2
0,24240.0625,24240.0625,2,1,4,0
0,24978.33789,24978.33789,1,1,2,0
0,33530.03516,33530.03516,1,1,1,0
0,33591.55859,33591.55859,1,1,2,0
0,48603.16797,48603.16797,1,1,1,1
0,60169.49219,60169.49219,1,1,1,1
0,2891.581055,2891.581055,1,1,1,2
0,24117.01563,24117.01563,1,1,1,0
0,25532.04492,25532.04492,1,1,1,0
0,31130.63672,31130.63672,3,1,7,0
0,31499.77539,31499.77539,1,1,1,0
0,33345.46484,33345.46484,1,1,1,0
0,5783.162109,5783.162109,2,1,3,2
0,5967.730957,5967.730957,1,1,1,2
0,24117.01563,24117.01563,1,1,2,0
0,24486.1543,24486.1543,3,1,7,0
0,33776.125,33776.125,1,1,1,0
0,46265.29688,46265.29688,1,1,2,1
0,27808.39453,27808.39453,5,1,11,0
0,31007.5918,31007.5918,3,1,6,0
0,5967.730957,5967.730957,1,1,1,2
0,28362.10156,28362.10156,3,3,3,0
0,30823.02148,30823.02148,1,1,1,0
0,16303.59473,16303.59473,1,1,1,0
0,28177.5332,28177.5332,1,1,2,0
0,29592.5625,29592.5625,1,1,1,0
0,62630.41406,62630.41406,1,1,1,1
0,62753.45703,62753.45703,1,1,1,1
0,4122.041016,4122.041016,1,1,2,2
0,5352.500977,5352.500977,1,1,2,2
0,23747.87695,23747.87695,2,1,3,0
0,30392.36133,30392.36133,4,1,9,0
0,23624.83203,23624.83203,2,2,2,0
0,27685.34961,27685.34961,2,1,5,0
0,28362.10156,28362.10156,1,1,1,0
0,23932.44727,23932.44727,1,1,1,0
